side,1.8462464282982465
example,1.8544873750992952
bar,1.8554560362630614
battle,1.858078978403889
head,1.8591440607527965
offence,1.8596685211332284
tour,1.8598114302233468
journey,1.8599819205084285
corner,1.864316798960942
bob,1.8647018919789153
purpose,1.8707937896092766
object,1.8713833110043778
kind,1.8719157145788463
contact,1.872407980379523
right,1.8728468159873881
drama,1.8766554214284366
appeal,1.8771343211715528
arm,1.878299927430448
technique,1.8811988836319635
expert,1.8831684621771694
car,1.885097337775764
atmosphere,1.8910288246051414
film,1.8910581033549485
proportion,1.8918343998123806
weather,1.8920258660341744
respect,1.893761657253106
sequence,1.894028427805652
bank,1.9004875384404474
expenditure,1.9076337761095505
approval,1.9078480101092488
scheme,1.909147094247806
teacher,1.9099105057368373
code,1.909941520702093
drink,1.9105136950275523
faith,1.9114775496958956
letter,1.9134574897613406
edge,1.915544635509221
bag,1.916487285516069
hour,1.9179927545278908
race,1.9197391032395728
base,1.9199068973258266
plan,1.9204608385584025
version,1.9231699924817272
eye,1.9243786617399994
coffee,1.9272607604998038
copy,1.9273743181107037
association,1.9288491247307245
appearance,1.9316834301018315
oxford,1.9344483471542624
paul,1.9356541087388943
conversation,1.936293041751259
capital,1.9381213011384564
daughter,1.9393234450723316
ice,1.9396432473790586
second,1.9400591209159836
file,1.9480778365514138
hotel,1.9483244497947798
procedure,1.9499354364218746
service,1.9535162994220279
capacity,1.9536039431581316
agency,1.9570855518708137
sum,1.9586453675428643
trial,1.9600106469833218
pension,1.9607302326038856
support,1.962938479227325
district,1.9700722013284404
stage,1.9709638154570213
window,1.9728653844560824
rugby,1.9736972519414644
size,1.979034195849259
gas,1.979467757834511
chain,1.9796518497216293
leg,1.9800559409563978
st,1.9801926011176452
reason,1.9839762575659052
home,1.984306187134504
square,1.9851056021398752
touch,1.9876286953719564
river,1.9887622131873983
coast,1.9915271335342328
cell,1.9929267731919325
sign,1.9986507308758596
transport,1.999195722180759
hair,2.0062867975485474
chest,2.006855662584582
budget,2.0096131460551723
drug,2.0111305505224233
health,2.013663976106791
situation,2.015573063710683
co,2.0173591594340397
student,2.018490900536251
a,2.0223689713629387
exercise,2.0230753162031325
wine,2.0258171361814865
horse,2.027852205309973
chance,2.02967926984113
kitchen,2.0298392601655064
fact,2.035652958104687
thatcher,2.035889424799862
president,2.037269796631973
defence,2.0375291715324613
tape,2.0382904457434377
structure,2.0422231691031856
castle,2.054074731042864
approach,2.0546822256623827
chair,2.0565578340056567
theme,2.058281094359971
progress,2.0585037065294776
jones,2.061817328342153
agreement,2.0621289365565167
green,2.064750744849439
club,2.0667626355841398
client,2.067641639953538
island,2.0685925874673883
blood,2.0695555876776095
accident,2.0713917484536655
john,2.071759780190257
henry,2.072878826571821
gate,2.072926604962928
autumn,2.078811968395964
beach,2.0793446387932244
total,2.0826527676857585
rest,2.0857556204309535
philosophy,2.0864853947347997
trust,2.089731476728826
valley,2.0941350728737707
treaty,2.0986349562233566
existence,2.100738933338291
doctor,2.1101322305854913
fund,2.1102222184225905
efficiency,2.1107836144322873
key,2.111160429595956
star,2.112289317589135
brain,2.112624637342655
age,2.1139331509148063
court,2.1151416687714297
source,2.1181311154006677
presence,2.121997077585122
task,2.1268947780024643
weight,2.1273220200446783
turn,2.13108461442408
tone,2.131845195065732
strategy,2.1342946256587734
skin,2.1360908171151114
finance,2.139908890601471
project,2.1403116283733636
conference,2.1418367384043018
sea,2.142843535247246
city,2.143572934830579
japan,2.145553040761081
queen,2.145559380454773
content,2.147183089652637
sport,2.1513167807364835
pair,2.1565413445106643
author,2.1572810909107365
republic,2.1575113714797554
course,2.160767044042475
firm,2.161806627367925
contract,2.164256913564732
chancellor,2.1649699375222697
fig.,2.165752621417602
programme,2.1660363645724954
program,2.1660363645724954
quality,2.1729594765514064
history,2.175692045102614
work,2.1768608513600327
hope,2.1835524988832704
idea,2.1841332063501104
smith,2.184368691397398
selection,2.187556678112877
mother,2.1943332858846114
factory,2.194936716240178
rain,2.197479899123143
theatre,2.1998606907964184
weekend,2.201481289719007
difference,2.2020577728989332
holiday,2.2025127519500685
football,2.2034188828232075
spokesman,2.2040203529007574
cover,2.204702365567217
house,2.2051603954702412
face,2.2065451891137124
jane,2.2107512292348357
box,2.212582633527056
mistake,2.213214289099545
struggle,2.2170733690663718
field,2.2195337258290078
country,2.2206551719748275
owner,2.2207750421140258
system,2.2214721137947766
us,2.225477294957044
floor,2.2300875482768845
bishop,2.2303958171855163
loan,2.2344667583099502
sample,2.2346812913546104
detail,2.23837586318512
countryside,2.239010426515412
research,2.241052041533555
speech,2.2414050744765976
self,2.2430630141167907
treatment,2.2453543899780497
west,2.249000533679106
statement,2.2501966065127106
stock,2.2533008618841484
retirement,2.254070895276685
deputy,2.2575605044385045
report,2.260581197417518
waste,2.2608169244165977
chairman,2.260953470211461
god,2.2638687772766084
radio,2.2646041689110024
product,2.2710047916668095
day,2.2731181417968944
evidence,2.2734125508833336
position,2.2763038800882285
regime,2.278909577255476
extent,2.2862944328988575
concentration,2.291373313263882
performance,2.292747015369712
executive,2.296167571247848
expression,2.299173794129285
request,2.3020638132382296
tradition,2.30246972913893
pay,2.3036895918955036
plant,2.305477707548293
border,2.306121642701266
patient,2.3075622940414564
framework,2.3089803751554454
leadership,2.310703319302166
forest,2.310975638165252
aim,2.3117720267137223
lee,2.312355028115462
alan,2.3142125470234913
dad,2.3156619545596677
iron,2.3167733556660037
parish,2.3178548832494696
child,2.319601238394356
state,2.32252554707651
talk,2.323188072562613
present,2.323851524466621
army,2.3247888815960684
officer,2.3268634555872554
manager,2.327294624493929
call,2.3283159468734267
charity,2.3284891667768237
electricity,2.3361647847173215
hole,2.3395573032556767
curriculum,2.3399002472465007
temperature,2.3404827063218514
recession,2.343325778475471
debt,2.345934791875192
staff,2.3464448128855357
drive,2.3467310162398607
silver,2.3480987150435118
newspaper,2.3492010095640006
sun,2.349305380144826
bush,2.351297406027606
basis,2.35356574072463
consequence,2.355732003969405
set,2.3557786785896613
phase,2.358123306021024
partnership,2.361402191620103
job,2.363921957267991
focus,2.366603196708922
van,2.367875940989435
may,2.372744399928857
management,2.3787998259063348
design,2.3838111909022164
conclusion,2.3865242794162262
policy,2.3869520381002873
spot,2.3870284499719627
department,2.387460965272674
construction,2.388661067888413
attention,2.388727315355079
ball,2.3907430588972227
extension,2.391366997785634
equipment,2.393195263176662
farm,2.3966705046926133
issue,2.3968177084909557
failure,2.3985125026557
grant,2.3994591808969665
office,2.400900833389397
growth,2.403920162041625
water,2.4070871219397167
figure,2.410373168640207
room,2.4108360771674486
prison,2.4122082976361425
wealth,2.4129514688881577
awareness,2.4153799637736597
breath,2.415709308106864
rate,2.4158084569593283
play,2.4209039756054036
production,2.4215965699451276
motor,2.425307044024609
path,2.4267261118863765
problem,2.4274061532883584
song,2.4380688332036806
provision,2.4384907350836946
match,2.4388929867968496
station,2.441015271933776
opposition,2.4421521834694166
cash,2.4421928496556036
claim,2.447111614261563
milk,2.4509122093797187
description,2.4515671451276884
expansion,2.4543811737780588
proposal,2.455255846605245
parent,2.4568797684198884
table,2.457317671635443
scope,2.458249307084682
safety,2.4589674558832693
money,2.4596162335674583
school,2.4635722358397607
flight,2.463745294189852
award,2.463877123412387
simon,2.464620887041529
period,2.4681099682394785
dream,2.468661384851078
store,2.4717217071205178
consideration,2.4724275589974747
dress,2.4727677510376074
intelligence,2.478251709025334
answer,2.480958837906135
area,2.4810510761701416
taylor,2.484762611360115
start,2.484994006120256
solution,2.4856636924846818
context,2.4904014897171387
interest,2.492387500665905
deal,2.495618093656327
specialist,2.49563173780029
practice,2.4999319891143217
ring,2.5049670880658574
supply,2.505216021736501
licence,2.508949469526333
plane,2.5093186223287254
democracy,2.5123391350777364
force,2.51687490399027
error,2.5170274317895776
potential,2.5195778388541386
agriculture,2.523443726631144
company,2.5257942208506527
wife,2.5273924293520453
advice,2.527824635461418
bread,2.5281492180042995
explanation,2.5286281736626743
subject,2.5298329041016805
recovery,2.530015299730351
light,2.530899972798848
driver,2.5325947980808166
reduction,2.532839949550552
interpretation,2.533555406480517
connection,2.5358362526229445
mirror,2.536282533779715
road,2.5377969009369807
property,2.54042027395658
exhibition,2.5449735820273185
dog,2.5510286768474058
hand,2.5513330907233334
attempt,2.553474527215647
village,2.554308610384561
arrival,2.554529905423079
rule,2.5563511991515653
police,2.559899726453538
boat,2.561701494736529
summer,2.563683525307925
reference,2.564141030656002
output,2.5647549291135383
speed,2.5660070289682375
fall,2.566669709910111
fuel,2.5689687384540947
voice,2.5726235328084313
kingdom,2.572752064095502
decline,2.5761201641909297
railway,2.5762483121476287
duty,2.576498015501779
challenge,2.577297135529072
ability,2.5775342620071675
sale,2.5788594339205604
abuse,2.579571662291643
responsibility,2.5849998261974614
audience,2.5893051073042033
impact,2.589467709558389
diet,2.5903433093902772
partner,2.590452755951467
week,2.592097806506981
currency,2.5924542892032365
spirit,2.594157613612727
employment,2.595613408213846
season,2.5968362985605857
door,2.5983426187310057
damage,2.5992673130467097
death,2.600775055499086
board,2.6009738771902744
reform,2.6014460621194515
publication,2.603441278817429
series,2.604875349518132
air,2.6119333332222925
golf,2.6147489491603886
method,2.621164167988481
public,2.6231246326615647
credit,2.628209681471896
vision,2.6327502225783066
fish,2.634258890978406
average,2.635008961146531
congress,2.635233610416105
security,2.637907187580337
estate,2.6415965252689433
flow,2.645723241177891
joe,2.646671755648074
boy,2.647063217315485
foundation,2.64819157933458
instance,2.649362402686512
restaurant,2.6542789585779496
pain,2.654540842423496
role,2.6558821179885963
master,2.6573227571388083
machine,2.6586706937113096
location,2.6594482674492297
involvement,2.662263183816754
team,2.6625416956364263
reader,2.6634107843002566
channel,2.6638170225098694
noise,2.6645373651682043
degree,2.6653996138031144
document,2.6660247680272637
identity,2.666136665515526
lunch,2.667764099540087
site,2.66781768404294
oil,2.6712140132914777
search,2.67155596707203
garden,2.6722949666238254
bedroom,2.6731989669967158
region,2.674369748096967
smile,2.678253028897401
advance,2.6849221936898875
council,2.6849506960159806
bed,2.687397892249627
whole,2.6882804435889676
pool,2.6908990561594806
heart,2.693271644059286
trouble,2.697644658008626
intention,2.701642725994818
track,2.70235683485142
index,2.7025577615949965
belief,2.702568042195778
line,2.704636974052799
hill,2.7059334022547086
reputation,2.7076565529301475
injury,2.7089152128979777
writer,2.7103293196657643
vote,2.71077135469369
return,2.7135121734786662
woman,2.7151446944517876
character,2.717294201138651
bridge,2.719058866518491
nature,2.728355619725717
conflict,2.7305443772065097
mass,2.7347934261338236
tax,2.735587458289274
magazine,2.735938888963668
alternative,2.736313491130205
place,2.7397046792023074
reaction,2.74220090617715
brown,2.7448356388977944
constitution,2.7504370790448065
competition,2.750734028712999
block,2.755473912308609
lake,2.7564035121932307
manchester,2.756826909789743
show,2.7582003458463222
need,2.759612602807365
family,2.760413478555967
lane,2.7605958384038485
fashion,2.7646289790805922
market,2.7680357751747895
beauty,2.776313969499674
control,2.781884712042761
tony,2.7832881700782393
computer,2.788919137410243
welfare,2.7923171318005813
manner,2.793512421461989
martin,2.801823028664245
care,2.8039833176015176
emergency,2.8041162835523923
appointment,2.805809800046336
world,2.80680198633544
adult,2.812040735004485
culture,2.8135727484533444
championship,2.8139872320958403
literature,2.814632519742322
education,2.81621052109827
fear,2.8178379754396383
business,2.824588389599808
wood,2.824809493336926
entry,2.8275245987851667
love,2.8322358690343683
gentleman,2.833901899584053
core,2.8363026017855555
question,2.8368142291288168
legislation,2.838714142757726
empire,2.8421143038348156
relationship,2.843592787144819
change,2.8445096309639006
freedom,2.8454597229972327
balance,2.8546800625596305
war,2.862726531994774
sleep,2.8653353257855545
bus,2.8656782435071197
review,2.868558933008134
speaker,2.870559347971166
link,2.8732874038325082
top,2.8757934856450738
hell,2.8763921280272453
corporation,2.879220507357806
argument,2.879382780098324
benefit,2.8795948035105408
coal,2.8854603702048274
range,2.8904184290860426
division,2.8908040762876133
general,2.896229283053634
agent,2.899571745220126
month,2.901192780686578
use,2.9106496789080185
shoulder,2.9166671727025024
address,2.9218290615252305
director,2.923850668815847
distinction,2.9283487149542977
condition,2.932638963809259
theory,2.9352063817712684
distribution,2.94138853676609
desk,2.9452297603381834
population,2.9461016324742118
standard,2.9461417847045843
trade,2.948523952511291
debate,2.9520364358956175
roof,2.9578233097897755
round,2.9605273131215495
pp.,2.9694219355467375
bill,2.9699273193995825
liability,2.969955931661378
band,2.971535070183381
engine,2.971604377222393
pub,2.97347693034977
glass,2.9792137296559345
advantage,2.98263812478307
telephone,2.9858856360954578
lack,2.987490009714511
volume,2.991150981196668
player,2.9939375915747877
skill,2.9994819327435946
career,3.0009017847046446
sister,3.004537135497212
pleasure,3.004581322038301
back,3.0084112919920614
bird,3.0106004405334614
comparison,3.015125258783588
spring,3.026525057328524
vehicle,3.028899122029646
notice,3.0296536360414397
authority,3.030555931300648
meal,3.030977572457119
payment,3.031114154087125
truth,3.033025967440329
investment,3.0337220116871664
majority,3.040303316502018
game,3.0430934638381353
decision,3.043924975563711
significance,3.0442205506426405
visit,3.054516064366367
aid,3.0683833011099555
will,3.084719113792328
gallery,3.0850245731464323
law,3.090620803481403
concern,3.090744301166993
user,3.097627790710381
music,3.0996019310580247
incident,3.099738970381893
break,3.1036454090228434
man,3.1089161030148253
walk,3.1118247994794266
group,3.116070538627525
metal,3.1198869187762663
application,3.124669053150281
lifespan,3.125141965336182
run,3.127413137076542
danger,3.1282790570783523
election,3.128553305628068
occasion,3.130954946081849
delivery,3.1319501997657433
order,3.132036312424976
marriage,3.138876468536805
value,3.1399490771762095
desire,3.1466964519111222
picture,3.146895507667576
enterprise,3.147171118339053
inquiry,3.148036474085303
relation,3.154423287589789
contrast,3.1579157427309874
leader,3.1601928967557003
worker,3.1608558192062026
contribution,3.1614421233070953
dinner,3.16247264030112
limit,3.1650669806958485
crime,3.169697701108504
scale,3.185170024644173
activity,3.18813625462529
rail,3.1963190125483427
addition,3.1989664268161335
possibility,3.216493948496639
gun,3.218421885585202
aircraft,3.2270976572912247
violence,3.2274701623718927
husband,3.230016129648005
youth,3.230345203844758
lady,3.232213054131608
variety,3.233217832927329
demand,3.238664094260911
baby,3.241383220804866
form,3.2417645835199016
nose,3.247715048988293
behaviour,3.2518463707792478
word,3.2519638554143944
wall,3.2535140166109597
behalf,3.25531990026848
relief,3.2698601484036693
income,3.277444804607837
notion,3.2816776045729923
phone,3.2826294930153224
mind,3.283507268790007
editor,3.3018380236221962
look,3.303772080624028
interview,3.309799270330505
news,3.3151246110804484
maintenance,3.324807844311676
reality,3.331738137859721
parliament,3.3338832461678485
snow,3.341307522489538
rise,3.3481139071904833
panel,3.3621743930653514
while,3.36427194988651
amount,3.3660054895171876
economy,3.371953170875519
date,3.3796766820788733
bath,3.3808316026851974
importance,3.381915264412909
outcome,3.3900740272659347
way,3.3920160923101386
list,3.3970692334706754
disease,3.4075494846942163
colour,3.418347354682485
row,3.4210494428381706
inflation,3.421548259731548
favour,3.423830157774445
generation,3.428471225669079
recognition,3.429438404204754
pound,3.432694905908495
girl,3.432703893335926
influence,3.433638462418359
post,3.4340413732692774
principle,3.437284858165587
sir,3.4390267172902163
gap,3.43942136994509
membership,3.4401357974248987
commitment,3.4490783308353388
library,3.44964058221368
element,3.4532178116089116
accommodation,3.4591552251480273
breakfast,3.4615901829261553
household,3.463885057125387
collection,3.4656347705193182
commission,3.474149113952992
quarter,3.475555390128413
command,3.491660840744611
creation,3.5041133136397553
view,3.525365211444966
introduction,3.5321677275190466
goal,3.539360144621836
note,3.5486409458222554
campaign,3.5532029028647742
brother,3.554930623365132
consumer,3.5549556762443597
half,3.5559573267782816
northern,3.5584378580018763
knowledge,3.56398217816018
assembly,3.564262951116947
government,3.5655842773426554
nation,3.569121044285429
sort,3.570249627871387
revenue,3.578193563328738
settlement,3.5816439649423986
display,3.5909782330217865
county,3.591219296540001
lot,3.6014526935454674
ship,3.6017462157658984
move,3.6070088761385413
labour,3.611691836364659
share,3.6199884778439575
transfer,3.6224523474573593
language,3.6310366025716205
lord,3.6472740549355094
impression,3.6595819545312254
afternoon,3.662206491815868
shop,3.679402568298548
environment,3.6941410916019617
formation,3.6958547753697504
representation,3.698021237543249
development,3.7047226244309703
mike,3.7281608061983564
route,3.761768593256671
function,3.7724285581794774
religion,3.7748831856996174
crowd,3.78093061756525
mary,3.781397904236105
animal,3.782264422715484
friend,3.7834517365570255
release,3.7901502274043564
experience,3.801384516841
television,3.8087557847723645
examination,3.8226233462274637
unemployment,3.8252002338088253
major,3.843733350773996
english,3.8457623054069097
institute,3.849261230622116
investigation,3.8497286918442257
north,3.849964058524124
lewis,3.8580239877049074
threat,3.869365147754867
mountain,3.9191844234394715
minister,3.9372725001161233
length,3.9498274548545362
pattern,3.952506827856987
march,3.9546788828349753
mum,3.955083962417517
bottom,3.9753342286568056
convention,3.9844243482543362
new,3.9857899318983074
resolution,3.987856963202765
middle,4.007410555035733
energy,4.028593565863785
operation,4.034591341508163
technology,4.037866505837135
revolution,4.075550026075744
help,4.096337585601009
event,4.097790041715407
book,4.100393872642747
cabinet,4.124738465549324
no,4.126753442679762
no.,4.126753442679762
name,4.13001551795827
mark,4.131662635470616
model,4.137229592988134
gold,4.148174663831667
museum,4.166200906252669
increase,4.16661202291407
analysis,4.166990408736351
lead,4.191797097065788
combination,4.200791339756601
night,4.233851747534487
result,4.240921612307436
birth,4.242517385055085
level,4.25927805363502
pollution,4.264599300065194
food,4.291767329446347
union,4.304914663764221
movement,4.308552014930685
industry,4.310195088893609
assessment,4.327997721843108
minute,4.333387028138641
fun,4.336900918246325
motion,4.34363118994537
image,4.430446028230557
opportunity,4.463904180921014
information,4.46425659839781
independence,4.466452511971876
candidate,4.497772041187646
league,4.512097282003186
member,4.53053078938625
institution,4.553648333348749
message,4.6213222508883
priority,4.670094858432835
year,4.764404727718131
moment,4.808847190000489
improvement,4.827749970817233
miss,4.882657798058052
communication,5.024024152044569
tv,5.029454183512793
ministry,5.07110117152589
organisation,5.105076930174542
organization,5.105076930174542
administration,5.18221885363334
mill,5.213810399371093
committee,5.238399445143676
community,5.319123130512648
un,5.349689894900413
winter,5.360736406898295
definition,5.3662506481055
opinion,5.3789072150376365
memory,5.456771711512374
minority,5.608427632923879
measure,5.71265186035904
material,5.848224128713887
individual,5.893579274650925
initiative,6.011196433429218
murder,6.137342956424712
video,6.2870345087174115
furniture,6.8471197353955855
college,7.09256593206852
unit,7.948950402652838
university,8.398791752875415
